,year,state,district,chloride,sdp,intercept,gini
11197,2013,telangana,suryapet,617.59998,349593.0,1,0.32
11198,2014,telangana,suryapet,576.58331,372897.0,1,0.32
11199,2015,telangana,suryapet,535.27777,416892.0,1,0.32
11200,2016,telangana,suryapet,413.23529,455731.0,1,0.32
11201,2017,telangana,suryapet,443.10526,498145.0,1,0.32
11202,2018,telangana,suryapet,595.0,544441.0,1,0.32
11203,2000,gujarat,tapi,62.0,187486.0647190792,1,0.29
11204,2001,gujarat,tapi,55.875,202722.52060396783,1,0.29
11205,2002,gujarat,tapi,49.583332,220397.15650232672,1,0.29
11206,2003,gujarat,tapi,,257104.347060995,1,0.29
11207,2004,gujarat,tapi,51.81818,272449.2629108957,1,0.29
11208,2005,gujarat,tapi,72.666664,311996.4362722108,1,0.29
11209,2006,gujarat,tapi,46.333332,338383.36050177214,1,0.29
11210,2007,gujarat,tapi,148.33333,378395.5156254638,1,0.29
11211,2008,gujarat,tapi,137.33333,394570.23835956375,1,0.29
11212,2009,gujarat,tapi,102.2,450323.76586738543,1,0.29
11213,2010,gujarat,tapi,82.777779,499605.5063968227,1,0.29
11214,2011,gujarat,tapi,104.11111,532809.0,1,0.29
11215,2012,gujarat,tapi,67.0,596659.0,1,0.29
11216,2013,gujarat,tapi,63.142857,641489.0,1,0.29
11217,2014,gujarat,tapi,97.416664,705629.0,1,0.29
11218,2015,gujarat,tapi,48.900002,774775.0,1,0.29
11219,2016,gujarat,tapi,67.53846,843930.0,1,0.29
11220,2017,gujarat,tapi,67.0,946511.0,1,0.29
11221,2018,gujarat,tapi,76.777779,1034399.0,1,0.29
11222,2000,punjab,tarntaran,81.63636,130870.00549422811,1,0.31
11223,2001,punjab,tarntaran,73.0,132574.969948761,1,0.31
11224,2002,punjab,tarntaran,59.900002,134833.06381928446,1,0.31
11225,2003,punjab,tarntaran,,143252.23215855728,1,0.31
11226,2004,punjab,tarntaran,39.5,150374.55025659368,1,0.31
11227,2005,punjab,tarntaran,28.857143,157747.6323300751,1,0.31
11228,2006,punjab,tarntaran,77.875,174760.55643236218,1,0.31
11229,2007,punjab,tarntaran,62.777779,189894.4098783096,1,0.31
11230,2008,punjab,tarntaran,90.75,200421.3967894764,1,0.31
11231,2009,punjab,tarntaran,93.362503,213223.87539693547,1,0.31
11232,2010,punjab,tarntaran,49.0,226995.577251856,1,0.31
11233,2011,punjab,tarntaran,94.0,239227.0,1,0.31
11234,2012,punjab,tarntaran,56.327274,251813.0,1,0.31
11235,2013,punjab,tarntaran,24.354546,267515.0,1,0.31
11236,2014,punjab,tarntaran,41.18182,278485.0,1,0.31
11237,2015,punjab,tarntaran,41.333332,294895.0,1,0.31
11238,2016,punjab,tarntaran,30.526667,315783.0,1,0.31
11239,2017,punjab,tarntaran,60.333332,335057.0,1,0.31
11240,2018,punjab,tarntaran,26.833334,353942.0,1,0.31
11241,2000,maharashtra,thane,74.488373,462182.04589375335,1,0.37
11242,2001,maharashtra,thane,67.052635,478508.99779191246,1,0.37
11243,2002,maharashtra,thane,89.46286,511507.574365965,1,0.37
11244,2003,maharashtra,thane,,551013.221724762,1,0.37
11245,2004,maharashtra,thane,88.684212,599028.1154943785,1,0.37
11246,2005,maharashtra,thane,63.264706,685815.41856348,1,0.37
11247,2006,maharashtra,thane,82.032257,780279.5182740722,1,0.37
11248,2007,maharashtra,thane,109.87096,871096.2491881064,1,0.37
11249,2008,maharashtra,thane,75.897438,884779.143581586,1,0.37
11250,2009,maharashtra,thane,78.466667,970264.8556553776,1,0.37
11251,2010,maharashtra,thane,,1080814.2888602451,1,0.37
11252,2011,maharashtra,thane,,1126595.0,1,0.37
11253,2012,maharashtra,thane,101.71429,1189711.0,1,0.37
11254,2013,maharashtra,thane,71.071426,1267551.0,1,0.37
11255,2014,maharashtra,thane,49.0,1345341.0,1,0.37
11256,2015,maharashtra,thane,95.0,1452513.0,1,0.37
11257,2016,maharashtra,thane,122.02128,1596121.0,1,0.37
11258,2017,maharashtra,thane,66.194016,1661065.0,1,0.37
11259,2018,maharashtra,thane,55.226036,1728578.0,1,0.37
11260,2000,tamilnadu,thanjavur,280.30435,288498.3205747694,1,0.28
11261,2001,tamilnadu,thanjavur,239.27272,282908.6927283517,1,0.28
11262,2002,tamilnadu,thanjavur,204.29411,284324.36644762417,1,0.28
11263,2003,tamilnadu,thanjavur,,302043.121385615,1,0.28
11264,2004,tamilnadu,thanjavur,245.0625,337921.3167903381,1,0.28
11265,2005,tamilnadu,thanjavur,252.0,386683.4090471607,1,0.28
11266,2006,tamilnadu,thanjavur,450.16666,447233.3527585457,1,0.28
11267,2007,tamilnadu,thanjavur,382.79999,475248.4774441926,1,0.28
11268,2008,tamilnadu,thanjavur,,500384.2601757273,1,0.28
11269,2009,tamilnadu,thanjavur,436.90909,552763.8529603527,1,0.28
11270,2010,tamilnadu,thanjavur,,628152.0055419293,1,0.28
11271,2011,tamilnadu,thanjavur,217.125,674478.0,1,0.28
11272,2012,tamilnadu,thanjavur,319.70001,709343.0,1,0.28
11273,2013,tamilnadu,thanjavur,166.5,750416.0,1,0.28
11274,2014,tamilnadu,thanjavur,337.45999,791915.0,1,0.28
11275,2015,tamilnadu,thanjavur,,862437.0,1,0.28
11276,2016,tamilnadu,thanjavur,296.35999,922084.0,1,0.28
11277,2017,tamilnadu,thanjavur,156.81625,1000308.0,1,0.28
11278,2018,tamilnadu,thanjavur,331.45749,1071602.0,1,0.28
11279,2000,gujarat,thedangs,36.5625,187486.0647190792,1,0.31
11280,2001,gujarat,thedangs,38.799999,202722.52060396783,1,0.31
11281,2002,gujarat,thedangs,30.0,220397.15650232672,1,0.31
11282,2003,gujarat,thedangs,,257104.347060995,1,0.31
11283,2004,gujarat,thedangs,,272449.2629108957,1,0.31
11284,2005,gujarat,thedangs,30.9375,311996.4362722108,1,0.31
11285,2006,gujarat,thedangs,34.25,338383.36050177214,1,0.31
11286,2007,gujarat,thedangs,36.214287,378395.5156254638,1,0.31
11287,2008,gujarat,thedangs,40.25,394570.23835956375,1,0.31
11288,2009,gujarat,thedangs,28.733334,450323.76586738543,1,0.31
11289,2010,gujarat,thedangs,44.941177,499605.5063968227,1,0.31
11290,2011,gujarat,thedangs,36.941177,532809.0,1,0.31
11291,2012,gujarat,thedangs,46.384617,596659.0,1,0.31
11292,2013,gujarat,thedangs,40.0,641489.0,1,0.31
11293,2014,gujarat,thedangs,37.349998,705629.0,1,0.31
11294,2015,gujarat,thedangs,36.5,774775.0,1,0.31
11295,2016,gujarat,thedangs,36.347828,843930.0,1,0.31
11296,2017,gujarat,thedangs,38.5,946511.0,1,0.31
11297,2018,gujarat,thedangs,35.36842,1034399.0,1,0.31
11298,2000,tamilnadu,thenilgiris,41.625,288498.3205747694,1,0.3
11299,2001,tamilnadu,thenilgiris,16.333334,282908.6927283517,1,0.3
11300,2002,tamilnadu,thenilgiris,20.333334,284324.36644762417,1,0.3
11301,2003,tamilnadu,thenilgiris,,302043.121385615,1,0.3
11302,2004,tamilnadu,thenilgiris,70.0,337921.3167903381,1,0.3
11303,2005,tamilnadu,thenilgiris,44.333332,386683.4090471607,1,0.3
11304,2006,tamilnadu,thenilgiris,50.200001,447233.3527585457,1,0.3
11305,2007,tamilnadu,thenilgiris,56.0,475248.4774441926,1,0.3
11306,2008,tamilnadu,thenilgiris,,500384.2601757273,1,0.3
11307,2009,tamilnadu,thenilgiris,51.0,552763.8529603527,1,0.3
11308,2010,tamilnadu,thenilgiris,39.57143,628152.0055419293,1,0.3
11309,2011,tamilnadu,thenilgiris,40.666668,674478.0,1,0.3
11310,2012,tamilnadu,thenilgiris,47.0,709343.0,1,0.3
11311,2013,tamilnadu,thenilgiris,35.666668,750416.0,1,0.3
11312,2014,tamilnadu,thenilgiris,41.0,791915.0,1,0.3
11313,2015,tamilnadu,thenilgiris,37.857143,862437.0,1,0.3
11314,2016,tamilnadu,thenilgiris,51.42857,922084.0,1,0.3
11315,2017,tamilnadu,thenilgiris,45.857143,1000308.0,1,0.3
11316,2018,tamilnadu,thenilgiris,124.075,1071602.0,1,0.3
11317,2000,tamilnadu,theni,187.77777,288498.3205747694,1,0.24
11318,2001,tamilnadu,theni,299.25,282908.6927283517,1,0.24
11319,2002,tamilnadu,theni,289.28571,284324.36644762417,1,0.24
11320,2003,tamilnadu,theni,,302043.121385615,1,0.24
11321,2004,tamilnadu,theni,425.79999,337921.3167903381,1,0.24
11322,2005,tamilnadu,theni,350.66666,386683.4090471607,1,0.24
11323,2006,tamilnadu,theni,197.75,447233.3527585457,1,0.24
11324,2007,tamilnadu,theni,463.75,475248.4774441926,1,0.24
11325,2008,tamilnadu,theni,,500384.2601757273,1,0.24
11326,2009,tamilnadu,theni,402.39999,552763.8529603527,1,0.24
11327,2010,tamilnadu,theni,396.85715,628152.0055419293,1,0.24
11328,2011,tamilnadu,theni,243.66667,674478.0,1,0.24
11329,2012,tamilnadu,theni,388.71429,709343.0,1,0.24
11330,2013,tamilnadu,theni,341.5,750416.0,1,0.24
11331,2014,tamilnadu,theni,205.125,791915.0,1,0.24
11332,2015,tamilnadu,theni,,862437.0,1,0.24
