country ,state                                        ,district                          ,year   ,dyid                            ,chloride     ,nsdp            ,gini
India   ,Punjab                                       ,Tarn Taran                        ,2008.0 ,Tarn Taran2008                  ,  90.75      , 200421.2722428 ,0.31
India   ,Punjab                                       ,Tarn Taran                        ,2009.0 ,Tarn Taran2009                  ,  93.362503  , 213223.6778484 ,0.31
India   ,Punjab                                       ,Tarn Taran                        ,2010.0 ,Tarn Taran2010                  ,  49.0       , 226995.4768816 ,0.31
India   ,Punjab                                       ,Tarn Taran                        ,2011.0 ,Tarn Taran2011                  ,  94.0       , 239226.952142  ,0.31
India   ,Punjab                                       ,Tarn Taran                        ,2012.0 ,Tarn Taran2012                  ,  56.327274  , 251812.593817  ,0.31
India   ,Punjab                                       ,Tarn Taran                        ,2013.0 ,Tarn Taran2013                  ,  24.354546  , 267515.21      ,0.31
India   ,Punjab                                       ,Tarn Taran                        ,2014.0 ,Tarn Taran2014                  ,  41.18182   , 278484.6       ,0.31
India   ,Punjab                                       ,Tarn Taran                        ,2015.0 ,Tarn Taran2015                  ,  41.333332  , 294894.856617  ,0.31
India   ,Punjab                                       ,Tarn Taran                        ,2016.0 ,Tarn Taran2016                  ,  30.526667  , 315782.992402  ,0.31
India   ,Punjab                                       ,Tarn Taran                        ,2017.0 ,Tarn Taran2017                  ,  60.333332  , 335056.78566   ,0.31
India   ,Punjab                                       ,Tarn Taran                        ,2018.0 ,Tarn Taran2018                  ,  26.833334  , 353942.469249  ,0.31
        ,Punjab                                       ,                                  ,1999.0 ,                                ,             , 126658.1642127 , 
        ,Punjab                                       ,                                  ,2019.0 ,                                ,             , 367558.127843  , 
        ,Punjab                                       ,                                  ,2020.0 ,                                ,             , 352357.163992  , 
        ,Punjab                                       ,                                  ,2021.0 ,                                ,             , 376780.821393  , 
India   ,Rajasthan                                    ,Ajmer                             ,2000.0 ,Ajmer2000                       , 896.89288   , 174260.9950852 ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2001.0 ,Ajmer2001                       , 626.48389   , 194104.6611551 ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2002.0 ,Ajmer2002                       , 698.40912   , 170786.1680972 ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2003.0 ,Ajmer2003                       ,             , 225127.994208  ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2004.0 ,Ajmer2004                       , 502.17242   , 219623.1494967 ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2005.0 ,Ajmer2005                       , 246.81818   , 234376.8327693 ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2006.0 ,Ajmer2006                       , 325.66666   , 261962.6382181 ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2007.0 ,Ajmer2007                       , 946.81818   , 273898.802725  ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2008.0 ,Ajmer2008                       , 508.0625    , 296930.5963142 ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2009.0 ,Ajmer2009                       , 664.34485   , 314237.3713139 ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2010.0 ,Ajmer2010                       , 375.45456   , 361435.8554958 ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2011.0 ,Ajmer2011                       , 668.5       , 395330.931678  ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2012.0 ,Ajmer2012                       , 604.88464   , 409802.490807  ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2013.0 ,Ajmer2013                       , 802.0       , 434292.219285  ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2014.0 ,Ajmer2014                       , 407.4762    , 465407.73111   ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2015.0 ,Ajmer2015                       , 689.44446   , 501921.511436  ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2016.0 ,Ajmer2016                       , 703.0       , 529650.384499  ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2017.0 ,Ajmer2017                       , 674.5       , 557618.206976  ,0.31
India   ,Rajasthan                                    ,Ajmer                             ,2018.0 ,Ajmer2018                       , 669.94739   , 568101.882953  ,0.31
India   ,Rajasthan                                    ,Alwar                             ,2000.0 ,Alwar2000                       , 367.40909   , 174260.9950852 ,0.39
India   ,Rajasthan                                    ,Alwar                             ,2001.0 ,Alwar2001                       , 362.93939   , 194104.6611551 ,0.39
India   ,Rajasthan                                    ,Alwar                             ,2002.0 ,Alwar2002                       , 359.61292   , 170786.1680972 ,0.39
India   ,Rajasthan                                    ,Alwar                             ,2003.0 ,Alwar2003                       ,             , 225127.994208  ,0.39
India   ,Rajasthan                                    ,Alwar                             ,2004.0 ,Alwar2004                       , 344.6857    , 219623.1494967 ,0.39
